url,contents
lunaf.com/lunar-calendar/2009/09/09,Waning Gibbous on 9 September 2009 Wednesday. Moon phase on 9 September 2009 is Waning Gibbous. 19 days old Moon is in Taurus. Daily Moon phase details in our lunar calendar.
m.tribuneindia.com/news/punjab/sgpc-passes-988-cr-budget-382212,"SGPC passes Rs 988-cr budget : The Tribune India. The Shiromani Gurdwara Parbandhak Committee (SGPC) today tabled an annual budget of Rs 988.15 crore for 2022-23, it being higher than the anticipated income of Rs 958.45 crore from various sources."
news.artnet.com/art-world/%e2%80%8b%e2%80%8bporsche-art-cyril-lancelin-paris-2020742,"See French Artist Cyril Lancelins Dreamy, Interactive Sculpture, Commissioned by Porsche for the Paris Public. With its new initiative, ""The Art of Dreams,"" Porsche is commissioning interactive artworks in creative capitals around the world."
newschannel5.com/news/on-the-rise/data-finds-locals-face-a-disadvantage-in-nashvilles-competitive-real-estate-market,"Real estate analysis shows locals outspent by out-of-towners. For local homebuyers, its hard to compete. Now new data shows many arent even on the same playing field as out-of-town buyers."
nypost.com/2022/04/07/jamal-khashoggi-trial-suspended-in-turkey,Jamal Khashoggi trial suspended in Turkey. A Turkish court ruled Thursday to suspend the trial in absentia of 26 Saudis accused in the gruesome killing of Washington Post columnist Jamal Khashoggi and for the case to be transferred to Saudi Arabia.
nypost.com/2022/04/10/biden-family-scheme-unravels,"Biden family scheme unravels. If the grand jury in Delaware investigating Hunter Bidens business ventures does its job properly, it will be pulling on the threads that lead to President Biden."
paloaltoonline.com/news/2021/04/30/at-135m-woodside-estate-among-worlds-most-expensive-listings,"At 135M, Woodside estate among worlds most expensive listings . News . Palo Alto Online .. Woodsides Green Gables estate officially hit the market in February for 135 million -- or more than 37 times the towns median home value of 3.6 million."
proptiger.com/guide/post/can-maharashtras-new-redevelopment-rules-benefit-housing-societies,"New Redevelopment Rules In Maharashta To Benefit Housing Societies. New redevelopment rules allows consent of 51% of the residents, unlike 71% earlier. BMC would provide extra built up area to the redeveloped societies to fund the cost of the project."
thediplomat.com/2021/07/china-will-no-longer-be-a-developing-country-after-2023-its-climate-actions-should-reflect-that,"China Will No Longer Be a Developing Country After 2023. Its Climate Actions Should Reflect That. - The Diplomat. As China projects its power abroad and readies to join the club of high-income countries, its climate ambitions can no longer hide behind the veil of development."
theragingpatriot.org/2022/04/12/massive-ultimatum-has-just-been-given-to-mccarthy-to-effectively-end-the-career-of-nancy-pelosi,"MASSIVE ULTIMATUM HAS JUST BEEN GIVEN: To McCarthy To Effectively End The Career Of Nancy Pelosi - The Raging Patriot. Getty Images It was recently reported that Republicans have taken their most decisive move against House Speaker Nancy Pelosi and want her removed from her position immediately. It is a longshot, but the House Freedom Caucus sent the letter to House Minority Leader Kevin McCarthy urging an end to the ""authoritarian reign"" of Pelosi. ""House..."
thetandd.com/news/local/large-extremely-dangerous-tornado-in-allendale-area-warning-issued-for-bamberg-orangeburg-counties/article_067777bd-f00c-52c1-9815-13c19a0e9e13.html,"Large, extremely dangerous tornado in Allendale area; warning issued for Bamberg, Orangeburg counties . Local . thetandd.com. The National Weather Service in Columbia has issued a tornado warning for southern Bamberg County and south central Orangeburg County until 5 p.m."
thurrockgazette.co.uk/news/20030781.snow-set-fall-essex-tonight---says-forecasters,"Snow set to fall over Essex tonight - says forecasters . Thurrock Gazette. Snow and sleet are set to fall across the county tonight, according to weather experts."
traveltips.usatoday.com/popular-cities-attractions-tennessee-5066.html,"Popular Cities & Attractions in Tennessee . USA Today. Tennessee has a rich history, from Civil War battles to musical legends. This southern state is divided into three distinct regions: the west, middle and east. Each area of the state has something to offer, and at least one big city brimming with tourist attractions to draw visitors from around the country to see its ..."
usatoday.com/story/travel/flights/2018/02/07/can-you-fly-marijuana-within-legalized-states/312169002,Marijuana and the TSA: Can you fly with pot within legalized states?. Marijuana is still an illegal drug under federal law - and post-security areas at airports are ruled by federal agencies.
vacationidea.com/pennsylvania/things-to-do-in-allentown.html,"25 Best Things to Do in Allentown, Pennsylvania. Allentown is a small city in eastern Pennsylvania. The city was famously the hiding place of the Liberty Bell during the Revolutionary War and as such"
vice.com/en/article/wxd4zq/givesendgo-donor-list-hacker-leak,"Hackers Leak Entire Donor History of Every GiveSendGo Campaign. The leak appears to contain the personal information of everyone who donated to causes like the Canadian ""freedom convoy"" and Kyle Rittenhouses legal defense."
viewfromthewing.com/court-filing-hertz-continues-to-falsely-report-cars-stolen-get-customers-arrested,"Court Filing: Hertz Continues To Falsely Report Cars Stolen, Get Customers Arrested - View from the Wing. According to attorneys for the plaintiffs in the case - which seeks 530 million in damages - there are over 180 people that have been falsely arrested based on Hertz errors. That number is rising, with 26 new victims identifying themselves in the past month. And this doesnt seem to be just a past problem at Hertz, either, because 8 new victims ""have come forward with proof of new false arres"
vtdigger.org/2022/04/04/tyler-mcguire-give-our-kids-the-chance-to-enjoy-vermonts-natural-wonders,Tyler McGuire: Give our kids the chance to enjoy Vermonts natural wonders - VTDigger. We must convince our legislators that climate change is a priority and pass these bills; our health and the health of future generations depend on it.
washingtontimes.com/news/2022/apr/13/letter-to-the-editor-why-cant-there-be-global-harm,"Letter to the editor: Why cant there be global harmony? - Washington Times. I read with interest Thomas Walshs recent and significant ""From disaster to opportunity: A turning point for the United Nations?"" (Web, April 8)."
wate.com/news/local-news/rossini-festival-bringing-1000-performers-to-downtown-knoxville,"Rossini Festival bringing 1000 performers to Downtown Knoxville. After a two-year hiatus, Knoxville Operas Rossini Festival Intl Street Fair is returning to Downtown Knoxville on April 30, 2022."
aao.sportngin.com/register/form/328046126,Welcome . 2022 Camp 1 - Fayetteville AAO Summer Skills - June 6-9 . Arkansas Athletes Outreach (AAO). 
abc7ny.com/zoning-new-york-state-legislature-housing-long-island-secondary/11536084,New York State budget bill could make it easier for Long Island homeowners to create secondary housing units - ABC7 New York. The New York State legislature will consider a bill that would make it easier for homeowners to create an additional housing unit within their homes.
affordablehousingonline.com/housing-search/wisconsin/madison/northport-apartments/10018310,"Northport Apartments . Madison, WI Low Income Apartments. Northport Apartments is a 140 unit affordable housing community in Madison, Wisconsin."
alabamanews.net/2021/04/01/amtrak-proposes-passenger-rail-service-for-montgomery,"Amtrak Proposes Passenger Rail Service for Montgomery - Alabama News. FILE - (AP PhotoRich Pedroncelli, File) As President Biden released his 2.3 trillion infrastructure improvement plan, Amtrak hopes some of that money will be spent on expanding passenger rail service, including to Montgomery. The presidents plan includes 80 billion for rail. If Congress approves, some of that money would likely go to repairing Amtraks existing lines, but there are plans..."
alabamanews.net/2022/04/13/state-health-officer-dr-scott-harris-tests-positive-for-covid-19,State Health Officer Dr. Scott Harris Tests Positive for COVID-19 - Alabama News. Alabama State Health Officer Dr. Scott Harris has announced that he has COVID-19.
asahi.com/ajw/articles/14597276,"64 Ukrainian students start university life in Japan . The Asahi Shimbun: Breaking News, Japan News and Analysis. CHIKUSHINO, Fukuoka Prefecture--With their eyes on the future and fear for their homeland in their hearts, 64 Ukrainian evacuees participated in the entrance ceremony at the Japan University of Economics Fukuoka campus on April 12."
aussieservicedown.com/status/national-broadband-network-nbn/11694935-coomera-gold-coast-state-of-queensland-australia,"NBN Outage in Coomera, State of Queensland: Current Problems and Outages Is The Service Down? Australia. NBN outages and problems in Coomera, State of Queensland. Trouble with the TV, mobile phone issues or is the internet down? Find out what is going on."
bdtonline.com/news/bench-warrant-issued-for-man-accused-of-injuring-6-month-old/article_8c5f9078-b9d1-11ec-8bad-17dc83e98628.html,Bench warrant issued for man accused of injuring 6-month-old . News . bdtonline.com. PRINCETON -- A bench warrant was issued Monday when a Mercer County man charged with seriously injuring his then 6-month-old son failed to appear in circuit court for a plea
